match_id,match_date,player,wickets_taken,runs_conceded,overs_bowled,economy_rate,bowling_strike_rate,dot_ball_pct
1198490,2019-10-07,I Udana,2,39,4.0,9.75,12.0,0.42
1198491,2019-10-09,PADLR Sandakan,0,20,3.0,6.67,999.0,0.33
1198491,2019-10-09,LD Madushanka,0,36,4.0,9.0,999.0,0.29
1198491,2019-10-09,CBRLS Kumara,2,24,4.0,6.0,12.0,0.29
1198491,2019-10-09,CAK Rajitha,1,17,4.0,4.25,24.0,0.5
1198491,2019-10-09,PWH de Silva,3,22,4.0,5.5,8.0,0.38
1198491,2019-10-09,MD Gunathilaka,0,15,1.0,15.0,999.0,0.33
1202243,2020-01-07,MD Shanaka,0,26,4.0,6.5,999.0,0.25
1202243,2020-01-07,SL Malinga,0,41,4.0,10.25,999.0,0.21
1202243,2020-01-07,DM de Silva,0,16,2.0,8.0,999.0,0.17
1202243,2020-01-07,CBRLS Kumara,1,31,3.5,8.86,21.0,0.38
1202243,2020-01-07,PWH de Silva,2,30,4.0,7.5,12.0,0.25
1202244,2020-01-10,PADLR Sandakan,3,36,4.0,9.0,8.0,0.21
1202244,2020-01-10,SL Malinga,0,41,4.0,10.25,999.0,0.25
1202244,2020-01-10,DM de Silva,0,13,1.0,13.0,999.0,0.17
1202244,2020-01-10,CBRLS Kumara,1,46,4.0,11.5,24.0,0.21
1202244,2020-01-10,PWH de Silva,1,27,4.0,6.75,24.0,0.29
1202244,2020-01-10,AD Mathews,0,38,3.0,12.67,999.0,0.28
1213874,2020-03-04,PADLR Sandakan,1,38,4.0,9.5,24.0,0.46
1213874,2020-03-04,NLTC Perera,0,27,3.0,9.0,999.0,0.33
1213874,2020-03-04,SL Malinga,1,37,4.0,9.25,24.0,0.29
1213874,2020-03-04,PWH de Silva,1,35,4.0,8.75,24.0,0.5
1213874,2020-03-04,AD Mathews,0,16,2.0,8.0,999.0,0.42
1213874,2020-03-04,I Udana,1,43,3.0,14.33,18.0,0.44
1213875,2020-03-06,PADLR Sandakan,0,17,2.0,8.5,999.0,0.42
1213875,2020-03-06,MD Shanaka,1,10,1.0,10.0,6.0,0.5
1213875,2020-03-06,NLTC Perera,0,20,3.0,6.67,999.0,0.39
1213875,2020-03-06,SL Malinga,0,46,3.0,15.33,999.0,0.39
1213875,2020-03-06,CBRLS Kumara,1,28,3.0,9.33,18.0,0.44
1213875,2020-03-06,AD Mathews,1,26,4.0,6.5,24.0,0.38
1213875,2020-03-06,GSNFG Jayasuriya,0,11,1.0,11.0,999.0,0.17
1238752,2020-11-26,MA Aponso,0,20,2.0,10.0,999.0,0.17
1238752,2020-11-26,PVD Chameera,2,118,8.0,14.75,24.0,0.33
1238752,2020-11-26,N Pradeep,6,108,10.33,10.45,10.33,0.48
1238752,2020-11-26,SMA Priyanjan,0,38,4.0,9.5,999.0,0.42
1238752,2020-11-26,BKG Mendis,0,0,0.33,0.0,999.0,1.0
1238752,2020-11-26,DAS Gunaratne,2,98,8.0,12.25,24.0,0.38
1238752,2020-11-26,PHKD Mendis,0,24,2.0,12.0,999.0,0.0
1238752,2020-11-26,AD Mathews,0,52,4.0,13.0,999.0,0.25
1238752,2020-11-26,S Prasanna,2,12,2.0,6.0,6.0,0.5
1238752,2020-11-26,I Udana,0,90,10.0,9.0,999.0,0.23
1238753,2020-11-27,NLTC Perera,2,60,8.0,7.5,24.0,0.38
1238753,2020-11-27,TAM Siriwardana,0,52,4.0,13.0,999.0,0.25
1238753,2020-11-27,A Dananjaya,0,66,7.0,9.43,999.0,0.43
1238753,2020-11-27,PWH de Silva,4,24,8.0,3.0,12.0,0.54
1238753,2020-11-27,B Fernando,0,54,6.0,9.0,999.0,0.5
1238753,2020-11-27,AM Fernando,0,58,6.0,9.67,999.0,0.5
1238754,2020-11-28,N Pradeep,0,92,8.0,11.5,999.0,0.17
1238754,2020-11-28,RTM Mendis,0,12,2.0,6.0,999.0,0.5
1238754,2020-11-28,LD Madushanka,2,8,2.0,4.0,6.0,0.33
1238754,2020-11-28,CBRLS Kumara,0,42,4.0,10.5,999.0,0.75
1238754,2020-11-28,DAS Gunaratne,4,40,6.0,6.67,9.0,0.33
1238754,2020-11-28,MDK Perera,0,36,6.0,6.0,999.0,0.33
1238754,2020-11-28,S Prasanna,0,40,6.0,6.67,999.0,0.33
1238755,2020-11-28,AM Fernando,2,52,2.0,26.0,6.0,0.5
1238755,2020-11-28,PVD Chameera,0,32,2.0,16.0,999.0,0.17
1238755,2020-11-28,SMA Priyanjan,2,4,2.0,2.0,6.0,0.83
1238755,2020-11-28,I Udana,0,66,4.0,16.5,999.0,0.42
1238756,2020-11-30,MD Shanaka,0,28,2.0,14.0,999.0,0.33
1238756,2020-11-30,NLTC Perera,4,48,6.0,8.0,9.0,0.39
1238756,2020-11-30,RTM Mendis,2,50,8.0,6.25,24.0,0.29
1238756,2020-11-30,LD Madushanka,0,42,2.0,21.0,999.0,0.17
1238756,2020-11-30,CBRLS Kumara,2,128,8.0,16.0,24.0,0.25
1238756,2020-11-30,PWH de Silva,2,48,8.0,6.0,24.0,0.42
1238756,2020-11-30,B Fernando,4,82,8.0,10.25,12.0,0.5
1238756,2020-11-30,PC de Silva,0,0,0.33,0.0,999.0,1.0
1238757,2020-11-30,PADLR Sandakan,4,82,8.0,10.25,12.0,0.25
1238757,2020-11-30,N Pradeep,0,50,6.0,8.33,999.0,0.44
1238757,2020-11-30,A Dananjaya,2,92,8.0,11.5,24.0,0.33
1238757,2020-11-30,DAS Gunaratne,2,58,8.0,7.25,24.0,0.54
1238757,2020-11-30,PHKD Mendis,0,18,2.0,9.0,999.0,0.17
1238757,2020-11-30,MDK Perera,2,54,8.0,6.75,24.0,0.29
1238757,2020-11-30,S Prasanna,2,24,2.0,12.0,6.0,0.33
1238758,2020-12-01,PVD Chameera,4,54,8.0,6.75,12.0,0.42
1238758,2020-12-01,JDF Vandersay,0,34,2.0,17.0,999.0,0.67
1238758,2020-12-01,SMA Priyanjan,0,18,2.0,9.0,999.0,0.33
1238758,2020-12-01,KTGD Prasad,0,50,4.33,11.54,999.0,0.38
1238758,2020-12-01,CAK Rajitha,2,54,6.0,9.0,18.0,0.5
1238758,2020-12-01,AD Mathews,2,28,4.0,7.0,12.0,0.67
1238758,2020-12-01,I Udana,6,58,8.0,7.25,8.0,0.71
1238759,2020-12-01,N Pradeep,2,88,8.0,11.0,24.0,0.33
1238759,2020-12-01,NLTC Perera,4,18,4.33,4.15,6.5,0.31
1238759,2020-12-01,DAS Gunaratne,4,40,6.0,6.67,9.0,0.22
1238759,2020-12-01,PWH de Silva,4,36,8.0,4.5,12.0,0.54
1238759,2020-12-01,PHKD Mendis,0,46,4.0,11.5,999.0,0.42
1238759,2020-12-01,MDK Perera,0,60,6.0,10.0,999.0,0.39
1238759,2020-12-01,PC de Silva,0,60,4.0,15.0,999.0,0.25
1238759,2020-12-01,S Prasanna,0,18,2.0,9.0,999.0,0.33
1238759,2020-12-01,RAS Lakmal,4,54,6.0,9.0,9.0,0.5
1238760,2020-12-03,PADLR Sandakan,0,40,4.0,10.0,999.0,0.08
1238760,2020-12-03,NLTC Perera,0,22,2.0,11.0,999.0,0.33
1238760,2020-12-03,DM de Silva,2,54,8.0,6.75,24.0,0.38
1238760,2020-12-03,A Dananjaya,2,84,7.33,11.45,22.0,0.36
1238760,2020-12-03,PWH de Silva,4,58,8.0,7.25,12.0,0.25
1238760,2020-12-03,AM Fernando,4,60,8.0,7.5,12.0,0.33
1238760,2020-12-03,GSNFG Jayasuriya,2,40,6.0,6.67,18.0,0.5
1238760,2020-12-03,RAS Lakmal,2,36,4.0,9.0,12.0,0.25
1238761,2020-12-03,N Pradeep,2,32,4.67,6.86,14.0,0.5
1238761,2020-12-03,MD Shanaka,0,32,4.0,8.0,999.0,0.58
1238761,2020-12-03,RTM Mendis,2,44,8.0,5.5,24.0,0.29
1238761,2020-12-03,CAK Rajitha,4,34,6.0,5.67,9.0,0.39
1238761,2020-12-03,DAS Gunaratne,2,56,8.0,7.0,24.0,0.33
1238761,2020-12-03,PHKD Mendis,0,18,2.0,9.0,999.0,0.33
1238761,2020-12-03,MDK Perera,2,46,6.0,7.67,18.0,0.33
1238761,2020-12-03,S Prasanna,2,72,8.0,9.0,24.0,0.21
1238762,2020-12-04,PVD Chameera,4,54,8.0,6.75,12.0,0.54
1238762,2020-12-04,NLTC Perera,0,26,4.0,6.5,999.0,0.5
1238762,2020-12-04,PC de Silva,2,42,8.0,5.25,24.0,0.46
1238762,2020-12-04,DM de Silva,0,10,0.67,15.0,999.0,0.0
1238762,2020-12-04,PWH de Silva,4,46,8.0,5.75,12.0,0.54
1238762,2020-12-04,B Fernando,0,90,8.0,11.25,999.0,0.38
1238762,2020-12-04,AD Mathews,2,22,6.0,3.67,18.0,0.67
1238762,2020-12-04,I Udana,2,100,8.33,12.0,25.0,0.28
1238762,2020-12-04,V Viyaskanth,2,58,8.0,7.25,24.0,0.42
1238763,2020-12-05,PADLR Sandakan,2,60,6.0,10.0,18.0,0.28
1238763,2020-12-05,MD Shanaka,2,20,4.0,5.0,12.0,0.42
1238763,2020-12-05,RTM Mendis,2,60,6.0,10.0,18.0,0.28
1238763,2020-12-05,CAK Rajitha,2,82,8.0,10.25,24.0,0.42
1238763,2020-12-05,AM Fernando,2,120,8.33,14.4,25.0,0.32
1238763,2020-12-05,GSNFG Jayasuriya,0,56,6.0,9.33,999.0,0.22
1238763,2020-12-05,MD Gunathilaka,0,54,6.0,9.0,999.0,0.17
1238764,2020-12-05,N Pradeep,2,30,4.33,6.92,13.0,0.69
1238764,2020-12-05,PVD Chameera,2,36,8.0,4.5,24.0,0.58
1238764,2020-12-05,SMA Priyanjan,4,8,2.0,4.0,3.0,0.33
1238764,2020-12-05,ST de Silva,4,12,2.67,4.5,4.0,0.62
1238764,2020-12-05,AD Mathews,2,28,4.0,7.0,12.0,0.67
1238764,2020-12-05,I Udana,0,42,6.0,7.0,999.0,0.72
1238764,2020-12-05,MVT Fernando,2,60,8.0,7.5,24.0,0.62
1238765,2020-12-07,PADLR Sandakan,6,66,8.0,8.25,8.0,0.54
1238765,2020-12-07,PBB Rajapaksa,0,44,4.0,11.0,999.0,0.08
1238765,2020-12-07,SMA Priyanjan,0,44,4.0,11.0,999.0,0.58
1238765,2020-12-07,KTGD Prasad,2,66,5.0,13.2,15.0,0.33
1238765,2020-12-07,I Udana,0,64,8.33,7.68,999.0,0.44
1238765,2020-12-07,ST de Silva,0,26,2.0,13.0,999.0,0.33
1238765,2020-12-07,N Thushara,0,62,8.0,7.75,999.0,0.33
1238765,2020-12-07,AD Mathews,0,20,2.0,10.0,999.0,0.5
1238765,2020-12-07,GSNFG Jayasuriya,0,50,4.0,12.5,999.0,0.0
1238766,2020-12-07,RAS Lakmal,2,28,4.0,7.0,12.0,0.67
1238766,2020-12-07,PWH de Silva,2,0,2.0,0.0,6.0,1.0
1238766,2020-12-07,V Viyaskanth,0,10,2.0,5.0,999.0,0.17
1238767,2020-12-09,N Pradeep,6,72,8.0,9.0,8.0,0.33
1238767,2020-12-09,NLTC Perera,0,40,6.0,6.67,999.0,0.11
1238767,2020-12-09,DAS Gunaratne,4,42,8.0,5.25,12.0,0.17
1238767,2020-12-09,PWH de Silva,4,48,8.0,6.0,12.0,0.58
1238767,2020-12-09,MDK Perera,0,42,6.0,7.0,999.0,0.11
1238767,2020-12-09,MVT Fernando,4,60,8.0,7.5,12.0,0.46
1238767,2020-12-09,S Prasanna,0,18,2.0,9.0,999.0,0.33
1238767,2020-12-09,RAS Lakmal,2,38,4.0,9.5,12.0,0.75
1238767,2020-12-09,V Viyaskanth,0,36,4.0,9.0,999.0,0.25
1238768,2020-12-09,PADLR Sandakan,2,68,8.0,8.5,24.0,0.25
1238768,2020-12-09,D Madushanka,2,48,4.0,12.0,12.0,0.5
1238768,2020-12-09,MD Shanaka,4,76,8.0,9.5,12.0,0.33
1238768,2020-12-09,RTM Mendis,6,56,8.0,7.0,8.0,0.62
1238768,2020-12-09,CAK Rajitha,4,62,8.0,7.75,12.0,0.58
1238768,2020-12-09,N Thushara,0,92,8.0,11.5,999.0,0.29
1238768,2020-12-09,GSNFG Jayasuriya,2,52,6.0,8.67,18.0,0.33
1238768,2020-12-09,MD Gunathilaka,0,12,2.0,6.0,999.0,0.5
1238769,2020-12-10,PVD Chameera,2,52,6.0,8.67,18.0,0.17
1238769,2020-12-10,NLTC Perera,0,20,2.0,10.0,999.0,0.0
1238769,2020-12-10,PC de Silva,0,42,6.0,7.0,999.0,0.33
1238769,2020-12-10,SMA Priyanjan,0,44,6.0,7.33,999.0,0.44
1238769,2020-12-10,M Theekshana,0,36,6.0,6.0,999.0,0.44
1238769,2020-12-10,B Fernando,0,66,4.33,15.23,999.0,0.38
1238769,2020-12-10,PWH de Silva,2,64,8.0,8.0,24.0,0.29
1238769,2020-12-10,AD Mathews,0,36,4.0,9.0,999.0,0.5
1238769,2020-12-10,I Udana,2,40,6.0,6.67,18.0,0.39
1238769,2020-12-10,RAS Lakmal,2,52,8.0,6.5,24.0,0.38
1238770,2020-12-10,PADLR Sandakan,2,82,8.0,10.25,24.0,0.38
1238770,2020-12-10,PBB Rajapaksa,0,20,2.0,10.0,999.0,0.33
1238770,2020-12-10,N Pradeep,0,46,6.0,7.67,999.0,0.61
1238770,2020-12-10,MDK Perera,2,60,8.0,7.5,24.0,0.5
1238770,2020-12-10,DAS Gunaratne,0,70,8.0,8.75,999.0,0.46
1238770,2020-12-10,N Thushara,4,16,4.0,4.0,6.0,0.75
1238770,2020-12-10,GSNFG Jayasuriya,2,0,0.33,0.0,1.0,1.0
1238770,2020-12-10,MVT Fernando,0,18,2.0,9.0,999.0,0.5
1238771,2020-12-11,PVD Chameera,0,104,8.0,13.0,999.0,0.29
1238771,2020-12-11,MD Shanaka,2,40,4.0,10.0,12.0,0.33
1238771,2020-12-11,SMA Priyanjan,0,34,4.0,8.5,999.0,0.25
1238771,2020-12-11,CBRLS Kumara,0,46,6.0,7.67,999.0,0.5
1238771,2020-12-11,ST de Silva,0,60,4.0,15.0,999.0,0.17
1238771,2020-12-11,AD Mathews,2,20,4.0,5.0,12.0,0.58
1238772,2020-12-13,PADLR Sandakan,6,64,8.0,8.0,8.0,0.29
1238772,2020-12-13,PVD Chameera,2,74,7.67,9.65,23.0,0.52
1238772,2020-12-13,SMA Priyanjan,4,84,8.0,10.5,12.0,0.29
1238772,2020-12-13,I Udana,0,52,7.67,6.78,999.0,0.3
1238772,2020-12-13,ST de Silva,2,4,2.0,2.0,6.0,0.67
1238772,2020-12-13,N Thushara,4,54,8.0,6.75,12.0,0.62
1238772,2020-12-13,AD Mathews,2,34,6.33,5.37,19.0,0.63
1238772,2020-12-13,GSNFG Jayasuriya,2,32,2.0,16.0,6.0,0.17
1238773,2020-12-14,MD Shanaka,0,26,2.0,13.0,999.0,0.33
1238773,2020-12-14,RTM Mendis,2,20,2.0,10.0,6.0,0.17
1238773,2020-12-14,DM de Silva,2,46,8.0,5.75,24.0,0.33
1238773,2020-12-14,CBRLS Kumara,2,60,8.33,7.2,25.0,0.36
1238773,2020-12-14,CAK Rajitha,0,66,8.0,8.25,999.0,0.42
1238773,2020-12-14,KIC Asalanka,2,14,2.0,7.0,6.0,0.33
1238773,2020-12-14,PWH de Silva,6,30,8.0,3.75,8.0,0.62
1238773,2020-12-14,PC de Silva,2,0,0.33,0.0,1.0,1.0
1238773,2020-12-14,RAS Lakmal,2,50,6.0,8.33,18.0,0.5
1238774,2020-12-16,PADLR Sandakan,2,82,8.0,10.25,24.0,0.38
1238774,2020-12-16,NLTC Perera,0,30,2.0,15.0,999.0,0.33
1238774,2020-12-16,DM de Silva,2,62,8.0,7.75,24.0,0.58
1238774,2020-12-16,PWH de Silva,2,36,8.0,4.5,24.0,0.5
1238774,2020-12-16,N Thushara,0,78,8.0,9.75,999.0,0.38
1238774,2020-12-16,PC de Silva,0,2,2.0,1.0,999.0,0.83
1238774,2020-12-16,RAS Lakmal,2,24,6.0,4.0,18.0,0.67
1249206,2021-06-23,PVD Chameera,1,24,3.17,7.58,19.0,0.53
1249206,2021-06-23,N Pradeep,0,24,2.0,12.0,999.0,0.42
1249206,2021-06-23,A Dananjaya,0,40,4.0,10.0,999.0,0.29
1249206,2021-06-23,PWH de Silva,0,12,4.0,3.0,999.0,0.58
1249206,2021-06-23,I Udana,1,30,4.0,7.5,24.0,0.38
1249207,2021-06-24,PVD Chameera,1,29,4.0,7.25,24.0,0.58
1249207,2021-06-24,A Dananjaya,0,13,1.17,11.14,999.0,0.0
1249207,2021-06-24,PWH de Silva,2,24,4.0,6.0,12.0,0.46
1249207,2021-06-24,B Fernando,1,17,3.0,5.67,18.0,0.56
1249207,2021-06-24,I Udana,1,25,4.0,6.25,24.0,0.29
1249208,2021-06-26,PADLR Sandakan,0,29,4.0,7.25,999.0,0.38
1249208,2021-06-26,PVD Chameera,4,18,4.0,4.5,6.0,0.46
1249208,2021-06-26,MD Shanaka,0,9,1.0,9.0,999.0,0.5
1249208,2021-06-26,PWH de Silva,0,42,3.0,14.0,999.0,0.06
1249208,2021-06-26,B Fernando,1,26,4.0,6.5,24.0,0.42
1249208,2021-06-26,I Udana,1,56,4.0,14.0,24.0,0.5
1252066,2021-03-03,N Pradeep,0,6,0.17,36.0,999.0,0.0
1252066,2021-03-03,PVD Chameera,0,33,3.17,10.42,999.0,0.74
1252066,2021-03-03,KNA Bandara,0,2,1.0,2.0,999.0,0.67
1252066,2021-03-03,A Dananjaya,3,62,4.0,15.5,8.0,0.33
1252066,2021-03-03,PWH de Silva,3,12,4.0,3.0,8.0,0.67
1252066,2021-03-03,AD Mathews,0,19,1.0,19.0,999.0,0.33
1252067,2021-03-05,PADLR Sandakan,3,10,3.67,2.73,7.33,0.55
1252067,2021-03-05,PVD Chameera,2,26,4.33,6.0,13.0,0.54
1252067,2021-03-05,NLTC Perera,0,43,2.0,21.5,999.0,0.08
1252067,2021-03-05,A Dananjaya,1,13,4.0,3.25,24.0,0.67
1252067,2021-03-05,PWH de Silva,3,17,4.0,4.25,8.0,0.5
1252067,2021-03-05,MD Gunathilaka,1,8,1.0,8.0,6.0,0.5
1252068,2021-03-07,PADLR Sandakan,3,29,4.0,7.25,8.0,0.5
1252068,2021-03-07,PVD Chameera,2,27,4.0,6.75,12.0,0.62
1252068,2021-03-07,A Dananjaya,0,54,4.0,13.5,999.0,0.38
1252068,2021-03-07,PWH de Silva,2,13,4.17,3.12,12.5,0.72
1252068,2021-03-07,MD Gunathilaka,0,11,3.0,3.67,999.0,0.39
1262758,2021-07-25,PVD Chameera,2,25,4.0,6.25,12.0,0.46
1262758,2021-07-25,MD Shanaka,0,4,1.0,4.0,999.0,0.33
1262758,2021-07-25,A Dananjaya,0,41,3.0,13.67,999.0,0.28
1262758,2021-07-25,PWH de Silva,2,28,4.0,7.0,12.0,0.33
1262758,2021-07-25,I Udana,0,32,4.0,8.0,999.0,0.29
1262758,2021-07-25,C Karunaratne,1,34,4.0,8.5,24.0,0.38
1262759,2021-07-28,PVD Chameera,1,24,4.0,6.0,24.0,0.5
1262759,2021-07-28,MD Shanaka,1,14,2.0,7.0,12.0,0.5
1262759,2021-07-28,RTM Mendis,0,9,2.0,4.5,999.0,0.5
1262759,2021-07-28,DM de Silva,0,13,2.0,6.5,999.0,0.33
1262759,2021-07-28,A Dananjaya,2,29,4.0,7.25,12.0,0.29
1262759,2021-07-28,PWH de Silva,1,30,4.0,7.5,24.0,0.38
1262759,2021-07-28,I Udana,0,7,1.0,7.0,999.0,0.33
1262759,2021-07-28,C Karunaratne,0,6,1.0,6.0,999.0,0.17
1262760,2021-07-29,PVD Chameera,1,16,4.0,4.0,24.0,0.58
1262760,2021-07-29,MD Shanaka,2,20,4.0,5.0,12.0,0.5
1262760,2021-07-29,RTM Mendis,1,13,2.0,6.5,12.0,0.42
1262760,2021-07-29,A Dananjaya,0,11,4.0,2.75,999.0,0.58
1262760,2021-07-29,PWH de Silva,4,9,4.0,2.25,6.0,0.62
1262760,2021-07-29,C Karunaratne,0,12,2.0,6.0,999.0,0.33
1263471,2022-02-11,PVD Chameera,2,38,4.0,9.5,12.0,0.38
1263471,2022-02-11,MD Shanaka,0,8,1.0,8.0,999.0,0.0
1263471,2022-02-11,PWH de Silva,3,39,4.0,9.75,8.0,0.33
1263471,2022-02-11,M Theekshana,0,28,3.0,9.33,999.0,0.39
1263471,2022-02-11,B Fernando,2,14,4.0,3.5,12.0,0.58
1263471,2022-02-11,C Karunaratne,2,22,4.0,5.5,12.0,0.5
1263472,2022-02-13,PVD Chameera,2,31,4.0,7.75,12.0,0.38
1263472,2022-02-13,PWH de Silva,2,42,4.5,9.33,13.5,0.26
1263472,2022-02-13,M Theekshana,1,32,4.0,8.0,24.0,0.25
1263472,2022-02-13,N Thushara,1,40,4.0,10.0,24.0,0.33
1263472,2022-02-13,C Karunaratne,0,28,4.0,7.0,999.0,0.5
1263473,2022-02-15,PVD Chameera,0,23,4.0,5.75,999.0,0.5
1263473,2022-02-15,MD Shanaka,0,11,0.83,13.2,999.0,0.2
1263473,2022-02-15,JDF Vandersay,1,32,4.0,8.0,24.0,0.21
1263473,2022-02-15,M Theekshana,3,24,4.0,6.0,8.0,0.54
1263473,2022-02-15,N Thushara,0,12,1.33,9.0,999.0,0.62
1263473,2022-02-15,C Karunaratne,0,22,2.83,7.76,999.0,0.18
1263474,2022-02-18,PVD Chameera,1,33,4.0,8.25,24.0,0.42
1263474,2022-02-18,JDF Vandersay,0,43,4.0,10.75,999.0,0.12
1263474,2022-02-18,CBRLS Kumara,2,22,4.0,5.5,12.0,0.62
1263474,2022-02-18,M Theekshana,1,21,4.0,5.25,24.0,0.38
1263474,2022-02-18,C Karunaratne,0,24,2.17,11.08,999.0,0.23
1263475,2022-02-20,PVD Chameera,2,30,4.0,7.5,12.0,0.46
1263475,2022-02-20,CBRLS Kumara,2,35,4.0,8.75,12.0,0.46
1263475,2022-02-20,P Jayawickrama,1,29,4.0,7.25,24.0,0.29
1263475,2022-02-20,M Theekshana,0,27,4.0,6.75,999.0,0.42
1263475,2022-02-20,C Karunaratne,1,33,4.0,8.25,24.0,0.33
1271630,2021-09-10,PVD Chameera,1,35,4.0,8.75,24.0,0.38
1271630,2021-09-10,MD Shanaka,1,6,1.0,6.0,6.0,0.33
1271630,2021-09-10,DM de Silva,0,12,2.0,6.0,999.0,0.42
1271630,2021-09-10,A Dananjaya,0,28,3.0,9.33,999.0,0.28
1271630,2021-09-10,PWH de Silva,2,23,4.0,5.75,12.0,0.29
1271630,2021-09-10,M Theekshana,1,35,4.0,8.75,24.0,0.21
1271630,2021-09-10,C Karunaratne,0,24,2.0,12.0,999.0,0.08
1271631,2021-09-12,PVD Chameera,0,13,2.17,6.0,999.0,0.85
1271631,2021-09-12,MD Shanaka,0,6,1.0,6.0,999.0,0.5
1271631,2021-09-12,DM de Silva,0,18,2.0,9.0,999.0,0.17
1271631,2021-09-12,P Jayawickrama,0,16,1.17,13.71,999.0,0.14
1271631,2021-09-12,PWH de Silva,1,22,4.0,5.5,24.0,0.29
1271631,2021-09-12,M Theekshana,0,30,4.0,7.5,999.0,0.46
1271632,2021-09-14,PVD Chameera,0,9,1.0,9.0,999.0,0.5
1271632,2021-09-14,MD Shanaka,0,14,1.0,14.0,999.0,0.0
1271632,2021-09-14,PWH de Silva,0,35,4.0,8.75,999.0,0.29
1271632,2021-09-14,M Theekshana,0,28,4.0,7.0,999.0,0.46
1271632,2021-09-14,PHKD Mendis,0,22,3.0,7.33,999.0,0.39
1271632,2021-09-14,C Karunaratne,0,13,1.67,7.8,999.0,0.1
1273715,2021-10-18,PVD Chameera,1,20,4.0,5.0,24.0,0.5
1273715,2021-10-18,CBRLS Kumara,2,9,3.5,2.57,10.5,0.57
1273715,2021-10-18,PWH de Silva,2,24,4.17,5.76,12.5,0.44
1273715,2021-10-18,M Theekshana,3,26,4.0,6.5,8.0,0.58
1273715,2021-10-18,C Karunaratne,1,17,4.0,4.25,24.0,0.54
1273719,2021-10-20,PVD Chameera,1,16,3.0,5.33,18.0,0.61
1273719,2021-10-20,CBRLS Kumara,2,27,4.0,6.75,12.0,0.5
1273719,2021-10-20,PWH de Silva,1,12,4.0,3.0,24.0,0.58
1273719,2021-10-20,M Theekshana,3,18,4.0,4.5,8.0,0.5
1273719,2021-10-20,C Karunaratne,2,28,3.5,8.0,10.5,0.48
1273723,2021-10-22,PVD Chameera,1,14,2.0,7.0,12.0,0.67
1273723,2021-10-22,CBRLS Kumara,3,9,3.0,3.0,6.0,0.89
1273723,2021-10-22,PWH de Silva,3,10,3.0,3.33,6.0,0.72
1273723,2021-10-22,M Theekshana,2,3,1.0,3.0,3.0,0.5
1273723,2021-10-22,C Karunaratne,0,8,1.0,8.0,999.0,0.83
1273726,2021-10-24,PVD Chameera,0,42,4.33,9.69,999.0,0.19
1273726,2021-10-24,MD Shanaka,0,15,2.0,7.5,999.0,0.33
1273726,2021-10-24,CBRLS Kumara,1,32,4.17,7.68,25.0,0.44
1273726,2021-10-24,KIC Asalanka,0,14,1.0,14.0,999.0,0.17
1273726,2021-10-24,PWH de Silva,0,29,3.0,9.67,999.0,0.06
1273726,2021-10-24,B Fernando,1,27,3.0,9.0,18.0,0.33
1273726,2021-10-24,C Karunaratne,1,12,3.0,4.0,18.0,0.44
1273733,2021-10-28,PVD Chameera,0,33,3.17,10.42,999.0,0.26
1273733,2021-10-28,MD Shanaka,1,6,1.0,6.0,6.0,0.5
1273733,2021-10-28,CBRLS Kumara,0,48,3.0,16.0,999.0,0.06
1273733,2021-10-28,PWH de Silva,2,22,4.17,5.28,12.5,0.44
1273733,2021-10-28,M Theekshana,0,27,4.0,6.75,999.0,0.42
1273733,2021-10-28,C Karunaratne,0,19,2.0,9.5,999.0,0.42
1273736,2021-10-30,PVD Chameera,2,29,4.17,6.96,12.5,0.52
1273736,2021-10-30,MD Shanaka,0,7,1.0,7.0,999.0,0.17
1273736,2021-10-30,CBRLS Kumara,0,35,3.83,9.13,999.0,0.26
1273736,2021-10-30,PWH de Silva,3,21,4.0,5.25,8.0,0.42
1273736,2021-10-30,M Theekshana,0,31,4.0,7.75,999.0,0.08
1273736,2021-10-30,C Karunaratne,0,23,3.0,7.67,999.0,0.33
1273740,2021-11-01,PVD Chameera,1,43,4.0,10.75,24.0,0.38
1273740,2021-11-01,MD Shanaka,0,24,2.0,12.0,999.0,0.17
1273740,2021-11-01,CBRLS Kumara,0,45,4.0,11.25,999.0,0.46
1273740,2021-11-01,PWH de Silva,3,21,4.0,5.25,8.0,0.46
1273740,2021-11-01,M Theekshana,0,13,4.0,3.25,999.0,0.62
1273740,2021-11-01,C Karunaratne,0,17,2.0,8.5,999.0,0.33
1273746,2021-11-04,PVD Chameera,1,41,4.0,10.25,24.0,0.38
1273746,2021-11-04,MD Shanaka,1,18,2.0,9.0,12.0,0.5
1273746,2021-11-04,PWH de Silva,2,20,4.0,5.0,12.0,0.42
1273746,2021-11-04,M Theekshana,0,22,4.0,5.5,999.0,0.58
1273746,2021-11-04,B Fernando,2,24,2.17,11.08,6.5,0.54
1273746,2021-11-04,C Karunaratne,2,44,4.0,11.0,12.0,0.54
1278684,2022-02-24,PVD Chameera,0,42,4.0,10.5,999.0,0.25
1278684,2022-02-24,MD Shanaka,1,19,2.0,9.5,12.0,0.25
1278684,2022-02-24,JDF Vandersay,0,34,4.0,8.5,999.0,0.38
1278684,2022-02-24,P Jayawickrama,0,15,2.0,7.5,999.0,0.17
1278684,2022-02-24,CBRLS Kumara,1,43,4.0,10.75,24.0,0.25
1278684,2022-02-24,C Karunaratne,0,46,4.0,11.5,999.0,0.29
