match_id,match_date,player,wickets_taken,runs_conceded,overs_bowled,economy_rate,bowling_strike_rate,dot_ball_pct,form_wickets_10,form_economy_10,form_sr_bowl_10,form_dot_pct_bowl_10,form_maidens_10,consistency_wickets,recent_3fers,performance_score,performance_label
1428478,2024-07-16,MADI Hemantha,2,4,2.0,2.0,6.0,0.83,2.6,6.358,308.5,0.404,0,2.3190036174568114,4.0,51.12,Good
1492823,2025-09-03,MADI Hemantha,1,28,4.0,7.0,24.0,0.29,2.3,6.6579999999999995,309.7,0.395,0,2.3118054512532935,3.0,46.25,Average
1492824,2025-09-06,MADI Hemantha,0,23,3.33,6.9,999.0,0.35,2.3,6.198,309.7,0.422,0,2.3118054512532935,3.0,47.59,Average
1492825,2025-09-07,MADI Hemantha,3,38,4.0,9.5,8.0,0.38,2.6,6.598000000000001,210.6,0.4429999999999999,0,2.1705094128132942,4.0,50.42,Good
1512734,2026-02-12,MADI Hemantha,1,45,4.0,11.25,24.0,0.33,2.7,7.023000000000001,113.1,0.426,0,2.057506581601462,4.0,50.52,Good
1512748,2026-02-16,MADI Hemantha,3,37,4.0,9.25,8.0,0.38,2.8,6.998,111.5,0.4389999999999999,0,2.043961295567452,5.0,51.92,Good
1512756,2026-02-19,MADI Hemantha,2,36,4.0,9.0,12.0,0.29,2.8,7.165000000000001,110.9,0.4349999999999999,0,2.043961295567452,5.0,51.44,Good
913633,2016-07-05,MD Gunathilaka,0,9,1.0,9.0,999.0,0.33,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
1120293,2017-10-29,MD Gunathilaka,0,16,2.0,8.0,999.0,0.17,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
1130746,2018-02-15,MD Gunathilaka,1,17,2.0,8.5,12.0,0.42,0.3333333333333333,8.5,670.0,0.3066666666666667,0,0.5773502691896258,0.0,14.65,Poor
1130747,2018-02-18,MD Gunathilaka,2,3,0.67,4.5,2.0,0.5,0.75,7.5,503.0,0.355,0,0.957427107756338,0.0,23.12,Poor
1133817,2018-03-06,MD Gunathilaka,1,17,3.0,5.67,18.0,0.39,0.8,7.134,406.0,0.362,0,0.8366600265340756,0.0,24.86,Poor
1133819,2018-03-10,MD Gunathilaka,0,22,2.0,11.0,999.0,0.42,0.6666666666666666,7.778333333333333,504.8333333333333,0.3716666666666666,0,0.816496580927726,0.0,21.2,Poor
1133822,2018-03-16,MD Gunathilaka,1,24,3.0,8.0,18.0,0.5,0.7142857142857143,7.81,435.2857142857143,0.39,0,0.7559289460184544,0.0,21.74,Poor
1192877,2019-09-06,MD Gunathilaka,0,7,1.0,7.0,999.0,0.17,0.625,7.70875,505.75,0.3625,0,0.7440238091428449,0.0,20.85,Poor
1198491,2019-10-09,MD Gunathilaka,0,15,1.0,15.0,999.0,0.33,0.5555555555555556,8.518888888888888,560.5555555555555,0.3588888888888888,0,0.7264831572567789,0.0,17.56,Poor
1238763,2020-12-05,MD Gunathilaka,0,54,6.0,9.0,999.0,0.17,0.5,8.567,604.4,0.3399999999999999,0,0.7071067811865476,0.0,16.68,Poor
1238768,2020-12-09,MD Gunathilaka,0,12,2.0,6.0,999.0,0.5,0.5,8.267,604.4,0.357,0,0.7071067811865476,0.0,17.55,Poor
1252067,2021-03-05,MD Gunathilaka,1,8,1.0,8.0,6.0,0.5,0.6,8.267,505.1,0.39,0,0.6992058987801011,0.0,18.89,Poor
1252068,2021-03-07,MD Gunathilaka,0,11,3.0,3.67,999.0,0.39,0.5,7.784000000000001,603.8,0.387,0,0.7071067811865476,0.0,18.96,Poor
1291204,2021-12-11,MD Gunathilaka,0,20,2.0,10.0,999.0,0.5,0.3,8.334,703.5,0.387,0,0.4830458915396479,0.0,14.69,Poor
1307294,2022-06-08,MD Gunathilaka,0,8,0.83,9.6,999.0,0.2,0.2,8.727,801.6,0.368,0,0.4216370213557839,0.0,12.21,Poor
963697,2016-02-09,MD Shanaka,3,16,3.0,5.33,6.0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
963699,2016-02-12,MD Shanaka,0,12,1.0,12.0,999.0,0.17,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
966757,2016-03-01,MD Shanaka,1,7,1.0,7.0,6.0,0.33,1.3333333333333333,8.11,337.0,0.3333333333333333,0,1.5275252316519468,1.0,29.12,Average
966763,2016-03-04,MD Shanaka,0,6,1.0,6.0,999.0,0.5,1.0,7.5825,502.5,0.375,0,1.4142135623730951,1.0,26.22,Average
951361,2016-03-26,MD Shanaka,0,15,1.0,15.0,999.0,0.17,0.8,9.066,601.8,0.3339999999999999,0,1.3038404810405295,1.0,19.22,Poor
951367,2016-03-28,MD Shanaka,0,17,2.0,8.5,999.0,0.42,0.6666666666666666,8.971666666666666,668.0,0.3483333333333333,0,1.2110601416389966,1.0,17.72,Poor
1001353,2017-02-22,MD Shanaka,2,28,4.0,7.0,12.0,0.38,0.8571428571428571,8.69,574.2857142857143,0.3528571428571428,0,1.2149857925879115,1.0,21.08,Poor
1120291,2017-10-26,MD Shanaka,0,3,0.33,9.0,999.0,0.0,0.75,8.72875,627.375,0.3087499999999999,0,1.1649647450214349,1.0,19.54,Poor
1120292,2017-10-27,MD Shanaka,0,16,2.0,8.0,999.0,0.17,0.6666666666666666,8.647777777777778,668.6666666666666,0.2933333333333333,0,1.118033988749895,1.0,18.67,Poor
1120293,2017-10-29,MD Shanaka,0,13,1.0,13.0,999.0,0.0,0.6,9.083,701.7,0.264,0,1.07496769977314,1.0,16.51,Poor
1122731,2017-12-24,MD Shanaka,2,28,4.0,7.0,12.0,0.42,0.5,9.25,702.3,0.256,0,0.8498365855987974,0.0,14.69,Poor
1130747,2018-02-18,MD Shanaka,1,5,1.83,2.73,11.0,0.73,0.6,8.323,603.5,0.312,0,0.8432740427115678,0.0,18.72,Poor
1133819,2018-03-10,MD Shanaka,0,12,1.0,12.0,999.0,0.33,0.5,8.823,702.8,0.312,0,0.8498365855987974,0.0,15.93,Poor
1183524,2019-10-27,MD Shanaka,1,10,1.0,10.0,6.0,0.33,0.6,9.223,603.5,0.295,0,0.8432740427115678,0.0,16.1,Poor
1202243,2020-01-07,MD Shanaka,0,26,4.0,6.5,999.0,0.25,0.6,8.373000000000001,603.5,0.303,0,0.8432740427115678,0.0,18.58,Poor
1213875,2020-03-06,MD Shanaka,1,10,1.0,10.0,6.0,0.5,0.7,8.523,504.2,0.311,0,0.8232726023485645,0.0,19.47,Poor
1238756,2020-11-30,MD Shanaka,0,28,2.0,14.0,999.0,0.33,0.5,9.223,602.9,0.306,0,0.7071067811865474,0.0,14.77,Poor
1238761,2020-12-03,MD Shanaka,0,32,4.0,8.0,999.0,0.58,0.5,9.123,602.9,0.364,0,0.7071067811865474,0.0,15.06,Poor
1238763,2020-12-05,MD Shanaka,2,20,4.0,5.0,12.0,0.42,0.7,8.823,504.2,0.3889999999999999,0,0.8232726023485645,0.0,18.6,Poor
1238768,2020-12-09,MD Shanaka,4,76,8.0,9.5,12.0,0.33,1.1,8.473,405.5,0.422,0,1.286683937707919,1.0,24.95,Poor
1238771,2020-12-11,MD Shanaka,2,40,4.0,10.0,12.0,0.33,1.1,8.773,405.5,0.413,0,1.286683937707919,1.0,24.08,Poor
1238773,2020-12-14,MD Shanaka,0,26,2.0,13.0,999.0,0.33,1.0,9.8,504.3,0.373,0,1.3333333333333333,1.0,19.75,Poor
1249208,2021-06-26,MD Shanaka,0,9,1.0,9.0,999.0,0.5,1.0,9.5,504.3,0.39,0,1.3333333333333333,1.0,20.62,Poor
1262758,2021-07-25,MD Shanaka,0,4,1.0,4.0,999.0,0.33,0.9,8.9,603.6,0.39,0,1.3703203194062976,1.0,21.04,Poor
1262759,2021-07-28,MD Shanaka,1,14,2.0,7.0,12.0,0.5,1.0,8.95,504.9,0.415,0,1.3333333333333333,1.0,22.23,Poor
1262760,2021-07-29,MD Shanaka,2,20,4.0,5.0,12.0,0.5,1.1,8.45,505.5,0.415,0,1.3703203194062976,1.0,25.02,Average
1271630,2021-09-10,MD Shanaka,1,6,1.0,6.0,6.0,0.33,1.2,7.65,406.2,0.415,0,1.3165611772087666,1.0,28.69,Average
1271631,2021-09-12,MD Shanaka,0,6,1.0,6.0,999.0,0.5,1.2,7.45,406.2,0.407,0,1.3165611772087666,1.0,29.27,Average
1271632,2021-09-14,MD Shanaka,0,14,1.0,14.0,999.0,0.0,1.0,8.35,504.9,0.365,0,1.3333333333333333,1.0,23.98,Poor
1273726,2021-10-24,MD Shanaka,0,15,2.0,7.5,999.0,0.33,0.6,8.15,603.6,0.365,0,0.8432740427115678,0.0,19.23,Poor
1273733,2021-10-28,MD Shanaka,1,6,1.0,6.0,6.0,0.5,0.5,7.75,603.0,0.382,0,0.7071067811865476,0.0,19.06,Poor
1273736,2021-10-30,MD Shanaka,0,7,1.0,7.0,999.0,0.17,0.5,7.15,603.0,0.366,0,0.7071067811865476,0.0,20.81,Poor
1273740,2021-11-01,MD Shanaka,0,24,2.0,12.0,999.0,0.17,0.5,7.45,603.0,0.333,0,0.7071067811865476,0.0,19.94,Poor
1273746,2021-11-04,MD Shanaka,1,18,2.0,9.0,12.0,0.5,0.6,7.95,504.3,0.35,0,0.6992058987801011,0.0,19.81,Poor
1291196,2021-12-06,MD Shanaka,2,86,6.0,14.33,18.0,0.5,0.7,8.683,504.9,0.35,0,0.8232726023485646,0.0,19.01,Poor
1263471,2022-02-11,MD Shanaka,0,8,1.0,8.0,999.0,0.0,0.5,8.983,603.6,0.3,0,0.7071067811865476,0.0,15.47,Poor
1263473,2022-02-15,MD Shanaka,0,11,0.83,13.2,999.0,0.2,0.4,9.703,702.9,0.287,0,0.6992058987801011,0.0,12.03,Poor
1278684,2022-02-24,MD Shanaka,1,19,2.0,9.5,12.0,0.25,0.5,10.053,604.2,0.262,0,0.7071067811865476,0.0,12.35,Poor
1278685,2022-02-26,MD Shanaka,0,24,2.0,12.0,999.0,0.25,0.5,9.853,604.2,0.287,0,0.7071067811865476,0.0,12.93,Poor
1307295,2022-06-11,MD Shanaka,0,10,1.0,10.0,999.0,0.33,0.5,10.103,604.2,0.287,0,0.7071067811865476,0.0,12.2,Poor
1327277,2022-09-06,MD Shanaka,2,26,2.17,12.0,6.5,0.62,0.6,10.703,604.25,0.299,0,0.8432740427115678,0.0,11.78,Poor
1298140,2022-10-18,MD Shanaka,1,7,1.17,6.0,7.0,0.57,0.7,10.603,505.05,0.3389999999999999,0,0.8232726023485645,0.0,13.41,Poor
1298143,2022-10-20,MD Shanaka,0,7,1.0,7.0,999.0,0.5,0.7,10.103,505.05,0.372,0,0.8232726023485645,0.0,14.87,Poor
1298153,2022-10-25,MD Shanaka,0,10,1.0,10.0,999.0,0.33,0.6,10.203,603.75,0.355,0,0.8432740427115678,0.0,13.24,Poor
1324521,2022-12-07,MD Shanaka,0,24,2.0,12.0,999.0,0.33,0.4,9.97,701.85,0.3379999999999999,0,0.6992058987801011,0.0,11.25,Poor
1324523,2022-12-08,MD Shanaka,0,40,4.0,10.0,999.0,0.42,0.4,10.17,701.85,0.38,0,0.6992058987801011,0.0,10.67,Poor
1324526,2022-12-11,MD Shanaka,0,26,2.0,13.0,999.0,0.0,0.4,10.15,701.85,0.36,0,0.6992058987801011,0.0,10.73,Poor
1324529,2022-12-13,MD Shanaka,0,44,4.0,11.0,999.0,0.33,0.3,10.3,800.55,0.368,0,0.6749485577105531,0.0,8.96,Poor
1324533,2022-12-17,MD Shanaka,2,22,6.0,3.67,18.0,0.61,0.5,9.467,702.45,0.404,0,0.8498365855987975,0.0,14.05,Poor
1324536,2022-12-18,MD Shanaka,0,16,2.0,8.0,999.0,0.5,0.5,9.267,702.45,0.421,0,0.8498365855987975,0.0,14.64,Poor
1348641,2023-01-05,MD Shanaka,2,4,1.0,4.0,3.0,0.5,0.5,8.467,702.1,0.409,0,0.8498365855987975,0.0,16.97,Poor
1322362,2023-04-02,MD Shanaka,2,21,2.0,10.5,6.0,0.25,0.6,8.917,702.0,0.377,0,0.966091783079296,0.0,16.99,Poor
1322363,2023-04-05,MD Shanaka,0,10,1.0,10.0,999.0,0.33,0.6,9.217,702.0,0.36,0,0.966091783079296,0.0,16.12,Poor
1382879,2023-07-31,MD Shanaka,6,58,8.0,7.25,8.0,0.33,1.2,8.942,602.9,0.36,0,1.9321835661585915,1.0,24.92,Poor
1382887,2023-08-07,MD Shanaka,0,30,4.0,7.5,999.0,0.08,1.2,8.492,602.9,0.335,0,1.9321835661585915,1.0,26.23,Average
1382889,2023-08-08,MD Shanaka,0,40,2.33,17.14,999.0,0.14,1.2,9.206,602.9,0.307,0,1.9321835661585915,1.0,24.15,Poor
1382891,2023-08-11,MD Shanaka,0,26,2.0,13.0,999.0,0.33,1.2,9.206,602.9,0.34,0,1.9321835661585915,1.0,24.15,Poor
1382894,2023-08-13,MD Shanaka,0,16,2.0,8.0,999.0,0.67,1.2,8.906,602.9,0.374,0,1.9321835661585915,1.0,25.02,Average
1382898,2023-08-17,MD Shanaka,2,2,1.33,1.5,4.0,0.75,1.2,8.688999999999998,601.5,0.388,0,1.9321835661585915,1.0,25.66,Average
1382900,2023-08-19,MD Shanaka,0,24,2.0,12.0,999.0,0.33,1.2,9.089,601.5,0.371,0,1.9321835661585915,1.0,24.49,Poor
1412542,2024-01-14,MD Shanaka,0,13,2.17,6.0,999.0,0.46,1.0,9.288999999999998,701.1,0.367,0,1.9436506316151,1.0,21.24,Poor
1412543,2024-01-16,MD Shanaka,0,13,1.0,13.0,999.0,0.17,0.8,9.538999999999998,800.4,0.359,0,1.932183566158592,1.0,17.84,Poor
1419824,2024-03-04,MD Shanaka,2,37,3.0,12.33,9.0,0.28,1.0,9.772,701.4,0.354,0,1.9436506316151,1.0,19.83,Poor
1419825,2024-03-06,MD Shanaka,0,19,1.17,16.29,999.0,0.14,0.4,10.675999999999998,800.5,0.335,0,0.8432740427115679,0.0,9.2,Poor
1419826,2024-03-09,MD Shanaka,1,11,1.67,6.6,10.0,0.8,0.5,10.586,701.6,0.407,0,0.8498365855987975,0.0,10.79,Poor
1415704,2024-06-03,MD Shanaka,1,6,3.0,2.0,18.0,0.67,0.6,9.072,603.5,0.4599999999999999,0,0.8432740427115679,0.0,16.54,Poor
1415715,2024-06-07,MD Shanaka,0,11,1.0,11.0,999.0,0.5,0.6,8.872,603.5,0.477,0,0.8432740427115679,0.0,17.12,Poor
1415738,2024-06-16,MD Shanaka,1,10,1.0,10.0,6.0,0.17,0.7,9.072,504.2,0.427,0,0.8232726023485646,0.0,17.87,Poor
1428459,2024-07-01,MD Shanaka,6,40,8.0,5.0,8.0,0.58,1.1,9.422,504.6,0.41,0,1.8529256146249728,1.0,22.19,Poor
1428461,2024-07-02,MD Shanaka,2,50,6.0,8.33,18.0,0.44,1.3,9.055,406.5,0.421,0,1.8287822299126937,1.0,25.92,Average
1428465,2024-07-06,MD Shanaka,2,40,6.0,6.67,18.0,0.44,1.5,9.122,308.4,0.419,0,1.7795130420052183,1.0,28.39,Average
1428467,2024-07-07,MD Shanaka,0,38,2.33,16.29,999.0,0.86,1.5,9.451,308.4,0.488,0,1.7795130420052183,1.0,27.43,Average
1428469,2024-07-09,MD Shanaka,6,80,8.0,10.0,8.0,0.58,1.9,9.218,308.3,0.518,0,2.2827858224351907,2.0,33.45,Average
1428472,2024-07-10,MD Shanaka,0,32,4.0,8.0,999.0,0.33,1.9,8.389,308.3,0.537,0,2.2827858224351907,2.0,35.87,Average
1428473,2024-07-13,MD Shanaka,2,52,4.0,13.0,12.0,0.33,2.0,9.029,308.5,0.49,0,2.260776661041756,2.0,35.33,Average
1428476,2024-07-15,MD Shanaka,6,58,8.0,7.25,8.0,0.38,2.5,9.554,307.5,0.461,0,2.549509756796392,3.0,40.47,Average
1428480,2024-07-18,MD Shanaka,2,68,8.0,8.5,24.0,0.42,2.7,9.304,210.0,0.4529999999999999,0,2.4060109910158114,3.0,43.86,Average
1428481,2024-07-20,MD Shanaka,0,72,6.0,12.0,999.0,0.39,2.6,9.504,309.3,0.475,0,2.503331114069145,3.0,41.95,Average
1442988,2024-07-28,MD Shanaka,0,12,1.0,12.0,999.0,0.33,2.0,10.204,408.4,0.45,0,2.309401076758503,2.0,31.9,Average
1485508,2025-07-10,MD Shanaka,1,23,4.0,5.75,24.0,0.42,1.9,9.946000000000002,409.0,0.448,0,2.3309511649396115,2.0,31.32,Average
1485509,2025-07-13,MD Shanaka,0,23,2.0,11.5,999.0,0.17,1.7,10.429,507.1,0.421,0,2.4060109910158114,2.0,27.25,Average
1492823,2025-09-03,MD Shanaka,0,14,2.0,7.0,999.0,0.25,1.7,9.5,507.1,0.36,0,2.4060109910158114,2.0,29.96,Average
1492825,2025-09-07,MD Shanaka,0,9,1.0,9.0,999.0,0.17,1.1,9.4,606.2,0.319,0,1.9119507199599977,1.0,22.25,Poor
1496924,2025-09-13,MD Shanaka,0,27,3.0,9.0,999.0,0.33,1.1,9.5,606.2,0.319,0,1.9119507199599977,1.0,21.96,Poor
1496927,2025-09-15,MD Shanaka,1,5,1.0,5.0,6.0,0.17,1.0,8.7,605.6,0.303,0,1.885618083164126,1.0,22.96,Poor
1496932,2025-09-20,MD Shanaka,2,21,2.83,7.41,8.5,0.18,0.6,8.716,605.65,0.283,0,0.8432740427115665,0.0,17.58,Poor
1496937,2025-09-26,MD Shanaka,1,23,2.17,10.62,13.0,0.31,0.5,8.928,604.55,0.272,0,0.7071067811865459,0.0,15.63,Poor
1502049,2025-11-20,MD Shanaka,0,13,1.17,11.14,999.0,0.0,0.5,8.842,604.55,0.233,0,0.7071067811865459,0.0,15.88,Poor
1502050,2025-11-22,MD Shanaka,1,14,2.0,7.0,12.0,0.5,0.6,8.342,505.85,0.25,0,0.6992058987800994,0.0,18.67,Poor
1502052,2025-11-25,MD Shanaka,1,37,4.0,9.25,24.0,0.33,0.6,8.692,505.85,0.241,0,0.6992058987800994,0.0,17.65,Poor
1502053,2025-11-27,MD Shanaka,0,32,4.0,8.0,999.0,0.33,0.6,8.342,505.85,0.257,0,0.6992058987800994,0.0,18.67,Poor
1502054,2025-11-29,MD Shanaka,0,7,1.0,7.0,999.0,0.33,0.6,8.342,505.85,0.265,0,0.6992058987800994,0.0,18.67,Poor
1507719,2026-01-30,MD Shanaka,1,12,2.0,6.0,12.0,0.33,0.7,8.042,407.15,0.281,0,0.6749485577105513,0.0,20.88,Poor
1507720,2026-02-01,MD Shanaka,1,24,3.0,8.0,18.0,0.39,0.8,7.942,309.05,0.287,0,0.6324555320336741,0.0,22.5,Poor
1507721,2026-02-03,MD Shanaka,0,23,3.0,7.67,999.0,0.39,0.7,8.209,408.35,0.309,0,0.6749485577105513,0.0,20.39,Poor
1512724,2026-02-08,MD Shanaka,0,12,2.0,6.0,999.0,0.25,0.5,8.068000000000001,507.4,0.316,0,0.5270462766947277,0.0,18.13,Poor
1512734,2026-02-12,MD Shanaka,0,7,1.0,7.0,999.0,0.5,0.4,7.706,606.0,0.335,0,0.5163977794943201,0.0,17.86,Poor
1512748,2026-02-16,MD Shanaka,0,16,1.33,12.0,999.0,0.38,0.4,7.792,606.0,0.373,0,0.5163977794943201,0.0,17.61,Poor
1512756,2026-02-19,MD Shanaka,1,27,3.0,9.0,18.0,0.28,0.4,7.992,606.6,0.351,0,0.5163977794943201,0.0,17.02,Poor
516204,2011-08-06,MDK Perera,3,26,4.0,6.5,8.0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
516205,2011-08-08,MDK Perera,0,28,3.0,9.33,999.0,0.44,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
530432,2011-11-25,MDK Perera,0,20,3.0,6.67,999.0,0.33,1.0,7.5,668.6666666666666,0.4233333333333333,0,1.7320508075688772,1.0,26.46,Average
1238754,2020-11-28,MDK Perera,0,36,6.0,6.0,999.0,0.33,0.75,7.125,751.25,0.4,0,1.5,1.0,24.22,Poor
1238757,2020-11-30,MDK Perera,2,54,8.0,6.75,24.0,0.29,1.0,7.05,605.8,0.378,0,1.4142135623730951,1.0,27.77,Average
1238759,2020-12-01,MDK Perera,0,60,6.0,10.0,999.0,0.39,0.8333333333333334,7.541666666666667,671.3333333333334,0.38,0,1.3291601358251257,1.0,24.11,Poor
1238761,2020-12-03,MDK Perera,2,46,6.0,7.67,18.0,0.33,1.0,7.56,578.0,0.3728571428571428,0,1.2909944487358056,1.0,26.28,Average
1238767,2020-12-09,MDK Perera,0,42,6.0,7.0,999.0,0.11,0.875,7.49,630.625,0.34,0,1.246423454758225,1.0,24.82,Poor
1238770,2020-12-10,MDK Perera,2,60,8.0,7.5,24.0,0.5,1.0,7.491111111111112,563.2222222222222,0.3577777777777778,0,1.224744871391589,1.0,26.48,Average
225271,2006-06-15,MF Maharoof,0,30,4.17,7.2,999.0,0.28,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
251487,2006-12-22,MF Maharoof,1,30,3.0,10.0,18.0,0.44,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
287871,2007-09-18,MF Maharoof,1,16,3.0,5.33,18.0,0.39,0.6666666666666666,7.510000000000001,345.0,0.37,0,0.5773502691896258,0.0,21.98,Poor
287874,2007-09-20,MF Maharoof,0,34,2.0,17.0,999.0,0.17,0.5,9.8825,508.5,0.32,0,0.5773502691896257,0.0,12.84,Poor
361656,2008-10-11,MF Maharoof,2,23,4.0,5.75,12.0,0.58,0.8,9.056,409.2,0.372,0,0.8366600265340756,0.0,19.25,Poor
361660,2008-10-13,MF Maharoof,1,22,4.0,5.5,24.0,0.54,0.8333333333333334,8.463333333333333,345.0,0.3999999999999999,0,0.752772652709081,0.0,21.43,Poor
913633,2016-07-05,MF Maharoof,0,26,3.0,8.67,999.0,0.44,0.7142857142857143,8.492857142857144,438.42857142857144,0.4057142857142857,0,0.7559289460184544,0.0,19.75,Poor
1291196,2021-12-06,MNK Fernando,0,10,2.0,5.0,999.0,0.17,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
1428478,2024-07-16,MNK Fernando,0,26,2.0,13.0,999.0,0.17,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
1122729,2017-12-20,MVT Fernando,0,16,2.0,8.0,999.0,0.42,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
1238764,2020-12-05,MVT Fernando,2,60,8.0,7.5,24.0,0.62,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
1238767,2020-12-09,MVT Fernando,4,60,8.0,7.5,12.0,0.46,2.0,7.666666666666667,345.0,0.5,0,2.0,1.0,39.31,Average
1238770,2020-12-10,MVT Fernando,0,18,2.0,9.0,999.0,0.5,1.5,8.0,508.5,0.5,0,1.914854215512676,1.0,31.67,Average
1382879,2023-07-31,MVT Fernando,2,40,4.0,10.0,12.0,0.5,1.6,8.4,409.2,0.5,0,1.6733200530681511,1.0,31.83,Average
913633,2016-07-05,N Pradeep,0,12,2.0,6.0,999.0,0.33,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
936153,2017-01-20,N Pradeep,0,25,2.0,12.5,999.0,0.17,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Good
1122729,2017-12-20,N Pradeep,1,39,4.17,9.36,25.0,0.32,0.3333333333333333,9.286666666666669,674.3333333333334,0.2733333333333334,0,0.5773502691896258,0.0,12.36,Poor
1122730,2017-12-22,N Pradeep,2,62,4.0,15.5,12.0,0.29,0.75,10.84,508.75,0.2775,0,0.957427107756338,0.0,13.38,Poor
1122731,2017-12-24,N Pradeep,0,40,4.0,10.0,999.0,0.25,0.6,10.672,606.8,0.272,0,0.8944271909999159,0.0,11.87,Poor
1133817,2018-03-06,N Pradeep,1,38,3.0,12.67,18.0,0.33,0.6666666666666666,11.005,508.6666666666667,0.2816666666666667,0,0.816496580927726,0.0,11.79,Poor
1133819,2018-03-10,N Pradeep,2,39,4.0,9.75,12.0,0.38,0.8571428571428571,10.825714285714286,437.7142857142857,0.2957142857142857,0,0.8997354108424375,0.0,14.85,Poor
1133820,2018-03-12,N Pradeep,1,30,2.5,12.0,15.0,0.13,0.875,10.9725,384.875,0.275,0,0.8345229603962803,0.0,14.66,Poor
1133822,2018-03-16,N Pradeep,0,10,1.0,10.0,999.0,0.67,0.7777777777777778,10.864444444444445,453.1111111111111,0.3188888888888889,0,0.8333333333333334,0.0,13.68,Poor
1198489,2019-10-05,N Pradeep,3,21,3.0,7.0,6.0,0.5,1.0,10.478,408.4,0.337,0,1.0540925533894598,1.0,17.77,Poor
1198490,2019-10-07,N Pradeep,4,25,4.0,6.25,6.0,0.46,1.4,10.503,309.1,0.35,0,1.349897115421106,2.0,23.03,Poor
1183524,2019-10-27,N Pradeep,0,28,4.0,7.0,999.0,0.38,1.4,9.953,309.1,0.371,0,1.349897115421106,2.0,24.64,Poor
1183525,2019-10-30,N Pradeep,0,28,3.0,9.33,999.0,0.39,1.3,9.95,406.5,0.378,0,1.4181364924121764,2.0,23.31,Poor
1183526,2019-11-01,N Pradeep,1,22,3.67,6.0,22.0,0.59,1.2,9.0,407.5,0.408,0,1.3984117975602022,2.0,24.75,Poor
1238752,2020-11-26,N Pradeep,6,108,10.33,10.45,10.33,0.48,1.8,9.045,308.633,0.431,0,1.9888578520235063,3.0,32.62,Average
1238754,2020-11-28,N Pradeep,0,92,8.0,11.5,999.0,0.17,1.7,8.928,406.733,0.415,0,2.057506581601462,3.0,31.63,Average
1238757,2020-11-30,N Pradeep,0,50,6.0,8.33,999.0,0.44,1.5,8.786,505.433,0.421,0,2.1213203435596424,3.0,29.37,Average
1238759,2020-12-01,N Pradeep,2,88,8.0,11.0,24.0,0.33,1.6,8.686,506.333,0.441,0,2.1186998109427604,3.0,31.0,Average
1238761,2020-12-03,N Pradeep,2,32,4.67,6.86,14.0,0.5,1.8,8.372,407.833,0.424,0,2.043961295567452,3.0,34.58,Average
1238764,2020-12-05,N Pradeep,2,30,4.33,6.92,13.0,0.69,1.7,8.364,408.533,0.4429999999999999,0,2.0027758514399734,2.0,33.27,Average
1238767,2020-12-09,N Pradeep,6,72,8.0,9.0,8.0,0.33,1.9,8.639,408.733,0.43,0,2.330951164939612,2.0,35.14,Average
1238770,2020-12-10,N Pradeep,0,46,6.0,7.67,999.0,0.61,1.9,8.706,408.733,0.453,0,2.330951164939612,2.0,34.94,Average
1252066,2021-03-03,N Pradeep,0,6,0.17,36.0,999.0,0.0,1.9,11.373,408.733,0.414,0,2.330951164939612,2.0,27.16,Average
1249206,2021-06-23,N Pradeep,0,24,2.0,12.0,999.0,0.42,1.8,11.973,506.433,0.3969999999999999,0,2.3944379994757297,2.0,24.08,Poor
1291196,2021-12-06,N Pradeep,6,70,8.0,8.75,8.0,0.33,1.8,11.803,506.2,0.382,0,2.3944379994757297,2.0,24.57,Poor
1291198,2021-12-07,N Pradeep,2,78,6.0,13.0,18.0,0.39,2.0,11.953,408.1,0.404,0,2.309401076758503,2.0,26.8,Average
1291200,2021-12-08,N Pradeep,6,102,8.0,12.75,8.0,0.42,2.6,12.395,309.0,0.4019999999999999,0,2.503331114069145,3.0,34.67,Average
1291202,2021-12-10,N Pradeep,0,30,2.0,15.0,999.0,0.0,2.4,12.794999999999998,406.5,0.3689999999999999,0,2.6331223544175333,3.0,32.0,Average
1291205,2021-12-11,N Pradeep,2,92,8.0,11.5,24.0,0.25,2.4,13.259,407.5,0.344,0,2.6331223544175333,3.0,32.0,Average
1291215,2021-12-19,N Pradeep,4,46,8.0,5.75,12.0,0.5,2.6,13.142,407.4,0.325,0,2.6749870196985173,4.0,34.67,Average
1291217,2021-12-21,N Pradeep,0,60,8.0,7.5,999.0,0.54,2.0,12.992,506.5,0.346,0,2.4944382578492945,3.0,26.67,Average
